Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
psychic_generic_background_8bb1d771	psychic	There isn't just one way of doing it.	game/scripts/psychic/psychic_generic_choices.rpy	134	psychic "[what]"
psychic_generic_background_4c4637ae	psychic	Personally, I usually ask people to bring items that belonged to their loved ones who have passed.	game/scripts/psychic/psychic_generic_choices.rpy	134	psychic "[what]"
psychic_generic_background_eacf03c2	psychic	Through these objects, I am able to form a bond with the soul of the deceased.	game/scripts/psychic/psychic_generic_choices.rpy	134	psychic "[what]"
psychic_generic_background_97390fe6	psychic	Then they communicate with me. Sometimes it is but a whisper, scarcely audible.	game/scripts/psychic/psychic_generic_choices.rpy	134	psychic "[what]"
psychic_generic_background_8c21a573	psychic	Other times, I can see them clearly, just as I see you now.	game/scripts/psychic/psychic_generic_choices.rpy	134	psychic "[what]"
psychic_generic_background_29f1778c	psychic	And on rare occasions, they can take over my body and speak directly to their loved ones through me.	game/scripts/psychic/psychic_generic_choices.rpy	134	psychic "[what]"
psychic_generic_background_2117328f	lad	You mean... like being possessed?	game/scripts/psychic/psychic_generic_choices.rpy	148	lad "[what]"
psychic_generic_background_c0f99407	psychic	Yes, but do not worry, there is nothing unholy in it.	game/scripts/psychic/psychic_generic_choices.rpy	152	psychic "[what]"
psychic_generic_background_1756e44b	psychic	It only lasts for a few moments, and I always regain full control immediately after.	game/scripts/psychic/psychic_generic_choices.rpy	152	psychic "[what]"
psychic_generic_background_e7cedf18		Still... that doesn't make me feel at ease.	game/scripts/psychic/psychic_generic_choices.rpy	158	"[what]"
psychic_generic_heroic_act_story_c3b651d8	psychic	I was invited here because of something I did a couple of years ago.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_c0503b07	psychic	You might actually remember the event. It was in all the papers at the time.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_84ad9aca	psychic	You see, with my talent, I am sometimes able to help people who desperately need it.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_7407de03	psychic	One day, a young couple came to see me.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_a59b9667	psychic	Their only son, not even five years old, had been kidnapped.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_e4388ca8	psychic	The police had no clues about what might have happened.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_d9a70334	psychic	Desperate, they sought my help.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_4d772db4	psychic	Right away, I could tell the child was still alive but in great danger.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_ac14b4fb	psychic	I saw him with a specific individual whom I described to the couple.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_456c001c	psychic	They were able to identify her immediately.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_f70984e8	psychic	She was an old family friend who often visited their house.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_de3033c8	psychic	Nobody had suspected her until that point.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_79bb4dce	psychic	But it turned out I was right. The child was indeed with her.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_3852f71d	psychic	She was arrested and the boy was safely returned to his parents.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_d31076f6	psychic	Since they were prestigious members of the nobility, a duke and duchess, the story was prominent in the press.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_story_bb23e442	psychic	My popularity grew quite a lot after that.	game/scripts/psychic/psychic_generic_choices.rpy	168	psychic "[what]"
psychic_generic_heroic_act_52fa9faa	lad	Wait, I don't understand.	game/scripts/psychic/psychic_generic_choices.rpy	211	lad "[what]"
psychic_generic_heroic_act_5406a9f7	lad	How did you know the child was in danger?	game/scripts/psychic/psychic_generic_choices.rpy	211	lad "[what]"
psychic_generic_heroic_act_f4d6ff5f	lad	You can also communicate with people who are still alive?	game/scripts/psychic/psychic_generic_choices.rpy	211	lad "[what]"
psychic_generic_heroic_act_fd5764c6	psychic	In a sense yes.	game/scripts/psychic/psychic_generic_choices.rpy	219	psychic "[what]"
psychic_generic_heroic_act_cccc3014	psychic	Like I said, there is more to my gift than simply speaking with the dead.	game/scripts/psychic/psychic_generic_choices.rpy	219	psychic "[what]"
psychic_generic_heroic_act_3eea9390	psychic	I can also sense if someone's life is at risk.	game/scripts/psychic/psychic_generic_choices.rpy	219	psychic "[what]"
psychic_generic_heroic_act_553719ac	psychic	Some say it is because when someone is close to the other world, we can sense them almost like they are already there.	game/scripts/psychic/psychic_generic_choices.rpy	219	psychic "[what]"
psychic_generic_heroic_act_4ede373e	psychic	But for myself, I think it's something else entirely.	game/scripts/psychic/psychic_generic_choices.rpy	219	psychic "[what]"
psychic_generic_heroic_act_b659872d	psychic	I believe I can only talk to the dead.	game/scripts/psychic/psychic_generic_choices.rpy	219	psychic "[what]"
psychic_generic_heroic_act_40d6ec66	psychic	So when I sense someone who yet lives, it means to me there is a version of them that does not.	game/scripts/psychic/psychic_generic_choices.rpy	219	psychic "[what]"
psychic_generic_heroic_act_5120b87b	psychic	I am not sure if you understand what I mean.	game/scripts/psychic/psychic_generic_choices.rpy	219	psychic "[what]"
psychic_generic_heroic_act_f625be39	lad	I don't know.	game/scripts/psychic/psychic_generic_choices.rpy	237	lad "[what]"
psychic_generic_heroic_act_9f6c1502	lad	You mean someone can be dead and alive at the same time?	game/scripts/psychic/psychic_generic_choices.rpy	237	lad "[what]"
psychic_generic_heroic_act_140bba6f	psychic	Yes. I believe some version of the person died in another realm of existence.	game/scripts/psychic/psychic_generic_choices.rpy	243	psychic "[what]"
psychic_generic_heroic_act_de0dd0ee	psychic	Then they came back to help a version of them who is still alive.	game/scripts/psychic/psychic_generic_choices.rpy	243	psychic "[what]"
psychic_generic_heroic_act_6249a0c1	psychic	I am sorry. That must sound like nonsense to you.	game/scripts/psychic/psychic_generic_choices.rpy	243	psychic "[what]"
psychic_generic_heroic_act_fb4d8237	psychic	Forget I said anything. I get carried away sometimes.	game/scripts/psychic/psychic_generic_choices.rpy	243	psychic "[what]"
psychic_generic_heroic_act_5918bfd5	psychic	But tell me. Why were you invited yourself?	game/scripts/psychic/psychic_generic_choices.rpy	243	psychic "[what]"
psychic_generic_heroic_act_2ddc5440		So I tell her my story.	game/scripts/psychic/psychic_generic_choices.rpy	257	"[what]"
psychic_generic_heroic_act_1d9ccab2	psychic	Oh how interesting! I assumed most people were here because of something they did during the war.	game/scripts/psychic/psychic_generic_choices.rpy	261	psychic "[what]"
psychic_generic_heroic_act_11115d54	lad	It would have been difficult for me. I was but sixteen when the war ended.	game/scripts/psychic/psychic_generic_choices.rpy	265	lad "[what]"
psychic_generic_heroic_act_e598ec5c	psychic	Really? I thought you were older.	game/scripts/psychic/psychic_generic_choices.rpy	269	psychic "[what]"
psychic_generic_manor_f460badf	psychic	Such a magnificent house, is it not?	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_27a6433f	psychic	Even if the style is not very recent, it still possesses a great deal of charm.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_f795d6cc	psychic	You don't see a lot of that type of place anymore.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_6b8ff5bb	psychic	The only problem is I don't see a lot of help for a house this big.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_fea86b0b	psychic	And I don't think money is a problem.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_6019054d	psychic	Lady Claythorn couldn't possibly give away so much money if she lacked the means.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_d9d2356b	psychic	More likely, she couldn't find enough people to come live here.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_f0787ecd	psychic	It has become very hard to recruit good help since the war.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_b1326387	psychic	And it must be especially difficult when you are so far away from a city.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_33284f6c	psychic	Even in London, some of my neighbours struggle to find staff.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_e85c47fc	psychic	In any case, she should have made more of an effort for this weekend.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_829f0527	psychic	I hope we won't suffer any inconvenience because of this.	game/scripts/psychic/psychic_generic_choices.rpy	281	psychic "[what]"
psychic_generic_manor_f3685e16		All right. I would not have thought of that.	game/scripts/psychic/psychic_generic_choices.rpy	308	"[what]"
psychic_generic_manor_15d2db49		She seems in her element here.	game/scripts/psychic/psychic_generic_choices.rpy	308	"[what]"
psychic_generic_manor_38ed071d		Am I the only one in here who has never had a butler waiting on him?	game/scripts/psychic/psychic_generic_choices.rpy	308	"[what]"
psychic_generic_weather_saturday_nurse_4851bc99	nurse	Indeed. One hopes for a quieter day ahead.	game/scripts/psychic/psychic_generic_choices.rpy	328	nurse "[what]"
psychic_generic_background_nurse_9f1dd696	nurse	I should like to know a little more about you, if you don't mind.	game/scripts/psychic/psychic_generic_choices.rpy	337	nurse "[what]"
psychic_generic_background_nurse_ef5ff57f	nurse	Séances. I see.	game/scripts/psychic/psychic_generic_choices.rpy	343	nurse "[what]"
psychic_generic_background_nurse_e02a8077		I keep my expression neutral.	game/scripts/psychic/psychic_generic_choices.rpy	347	"[what]"
psychic_generic_background_nurse_c9f09f1f		I have met women like her before.	game/scripts/psychic/psychic_generic_choices.rpy	347	"[what]"
psychic_generic_background_nurse_7372aed6		Sometimes well-meaning, utterly convinced of things that simply are not there.	game/scripts/psychic/psychic_generic_choices.rpy	347	"[what]"
psychic_generic_background_nurse_2395a520		But more often they are just frauds.	game/scripts/psychic/psychic_generic_choices.rpy	347	"[what]"
psychic_generic_background_nurse_35ecf111		They take advantage of the vulnerable, the grieving to make a profit.	game/scripts/psychic/psychic_generic_choices.rpy	347	"[what]"
psychic_generic_background_nurse_2939a371		Those people disgust me.	game/scripts/psychic/psychic_generic_choices.rpy	347	"[what]"
psychic_generic_background_nurse_dd18e0f8	psychic	Are you alright, Miss Marsh?	game/scripts/psychic/psychic_generic_choices.rpy	361	psychic "[what]"
psychic_generic_background_nurse_deaece02	nurse	Of course, I am merely listening.	game/scripts/psychic/psychic_generic_choices.rpy	365	nurse "[what]"
psychic_generic_background_nurse_e3acd274		My face must have betrayed my thoughts.	game/scripts/psychic/psychic_generic_choices.rpy	369	"[what]"
psychic_generic_background_nurse_9a2df2d7		She studies me for a moment before letting it pass.	game/scripts/psychic/psychic_generic_choices.rpy	369	"[what]"
psychic_generic_background_nurse_11ba74f8		But she doesn't elaborate further on her "powers".	game/scripts/psychic/psychic_generic_choices.rpy	369	"[what]"
psychic_generic_heroic_act_nurse_032808c4	nurse	Why were you invited here, Mrs Baxter?	game/scripts/psychic/psychic_generic_choices.rpy	384	nurse "[what]"
psychic_generic_heroic_act_nurse_12efdf98		I listen carefully and say nothing for a moment.	game/scripts/psychic/psychic_generic_choices.rpy	390	"[what]"
psychic_generic_heroic_act_nurse_9325b43d		That the woman she named was guilty does not prove she fore-saw it.	game/scripts/psychic/psychic_generic_choices.rpy	390	"[what]"
psychic_generic_heroic_act_nurse_06ea04cb		A lucky guess, most likely, combined with a good deal of charm.	game/scripts/psychic/psychic_generic_choices.rpy	390	"[what]"
psychic_generic_heroic_act_nurse_ee9387f6		Still, I will not say so.	game/scripts/psychic/psychic_generic_choices.rpy	390	"[what]"
psychic_generic_heroic_act_nurse_2afcd495	nurse	That must have been an enormous relief for the family.	game/scripts/psychic/psychic_generic_choices.rpy	400	nurse "[what]"
psychic_downstairs_default_86208e83		The basement is where the domestic staff work.	game/scripts/psychic/psychic_generic_locations.rpy	5	"[what]"
psychic_downstairs_default_ea1a40dd		I definitely shouldn't go down there, it's not my place.	game/scripts/psychic/psychic_generic_locations.rpy	5	"[what]"
psychic_library_intro_2a2994df		Here is an impressive library.	game/scripts/psychic/psychic_generic_locations.rpy	19	"[what]"
psychic_library_intro_51595cb5		"A Genealogical and Heraldic Dictionary of the Landed Gentry of Great Britain." is open on a table.	game/scripts/psychic/psychic_generic_locations.rpy	19	"[what]"
psychic_library_intro_e7c76fb8		The library is still as impressive.	game/scripts/psychic/psychic_generic_locations.rpy	29	"[what]"
psychic_library_default_18204270		But I don't feel like reading now.	game/scripts/psychic/psychic_generic_locations.rpy	39	"[what]"
psychic_tea_room_default_512b58c8		There's no one here.	game/scripts/psychic/psychic_generic_locations.rpy	50	"[what]"
psychic_tea_room_default_47cad4fe		There's no reason to linger.	game/scripts/psychic/psychic_generic_locations.rpy	50	"[what]"
psychic_dining_room_default_bd8c3028		The dining area is currently unoccupied.	game/scripts/psychic/psychic_generic_locations.rpy	62	"[what]"
psychic_dining_room_default_a19c6425		I shouldn't stay here.	game/scripts/psychic/psychic_generic_locations.rpy	62	"[what]"
psychic_billiard_room_default_2e1603a4		The billiard room is empty right now.	game/scripts/psychic/psychic_generic_locations.rpy	75	"[what]"
psychic_billiard_room_default_90736cdf		I should leave.	game/scripts/psychic/psychic_generic_locations.rpy	75	"[what]"
psychic_garden_default_d7a0f162		A lovely garden.	game/scripts/psychic/psychic_generic_locations.rpy	88	"[what]"
psychic_garden_default_6afe529e		I take a peaceful stroll through it.	game/scripts/psychic/psychic_generic_locations.rpy	88	"[what]"
psychic_garden_default_14d95352		Still, I notice nothing out of the ordinary.	game/scripts/psychic/psychic_generic_locations.rpy	88	"[what]"
psychic_garden_default_82693e82		There is a small shed at the far end of the garden.	game/scripts/psychic/psychic_generic_locations.rpy	88	"[what]"
psychic_garden_default_8f78eba1		Nothing in there but tools, I should think.	game/scripts/psychic/psychic_generic_locations.rpy	88	"[what]"
psychic_garden_default_c9346339		Not worth the trouble.	game/scripts/psychic/psychic_generic_locations.rpy	88	"[what]"
psychic_entrance_hall_default_0d67787e		A very nice great hall.	game/scripts/psychic/psychic_generic_locations.rpy	109	"[what]"
psychic_entrance_hall_default_f7c33dd4		But it is totally empty.	game/scripts/psychic/psychic_generic_locations.rpy	109	"[what]"
psychic_portrait_gallery_default_654798d3		There are quite a few impressive portraits here.	game/scripts/psychic/psychic_generic_locations.rpy	124	"[what]"
psychic_portrait_gallery_default_e98aa06e		However, no one else is present.	game/scripts/psychic/psychic_generic_locations.rpy	124	"[what]"
psychic_portrait_gallery_default_e4bd0521		The paintings remain unchanged.	game/scripts/psychic/psychic_generic_locations.rpy	134	"[what]"
psychic_bedroom_default_no_answer_770ada03		I knock on the door, waiting for a response.	game/scripts/psychic/psychic_generic_locations.rpy	149	"[what]"
psychic_bedroom_default_no_answer_066163ee		There's silence. No one replies.	game/scripts/psychic/psychic_generic_locations.rpy	149	"[what]"
psychic_attic_default_8f8a9e75		I climb the stairs to the attic and arrive in a dimly lit hallway.	game/scripts/psychic/psychic_lord_locations.rpy	8	"[what]"
psychic_attic_default_e857dc25		There are multiple doors, most of them lie in darkness.	game/scripts/psychic/psychic_lord_locations.rpy	8	"[what]"
psychic_attic_default_1a31377d		As I move into the hallway, I hear something.	game/scripts/psychic/psychic_lord_locations.rpy	8	"[what]"
psychic_attic_default_d6a6182e	lord	Hello, is someone there?	game/scripts/psychic/psychic_lord_locations.rpy	18	lord "[what]"
psychic_attic_default_90b03654	psychic	Hello...	game/scripts/psychic/psychic_lord_locations.rpy	22	psychic "[what]"
psychic_attic_default_c909be1e	psychic	My name is Amelia Baxter.	game/scripts/psychic/psychic_lord_locations.rpy	22	psychic "[what]"
psychic_attic_default_1ba4e597	lord	Nice to meet you, Miss Baxter.	game/scripts/psychic/psychic_lord_locations.rpy	28	lord "[what]"
psychic_attic_default_6fd9daeb	lord	It's rare to meet someone up here.	game/scripts/psychic/psychic_lord_locations.rpy	28	lord "[what]"
psychic_attic_default_19e3b975	lord	I am usually by myself.	game/scripts/psychic/psychic_lord_locations.rpy	28	lord "[what]"
psychic_attic_default_fb9cccaa	psychic	Nice to meet you too.	game/scripts/psychic/psychic_lord_locations.rpy	36	psychic "[what]"
psychic_attic_default_a54ec30c	psychic	I am sorry to ask,	game/scripts/psychic/psychic_lord_locations.rpy	36	psychic "[what]"
psychic_attic_default_325b6462	psychic	but who are you?	game/scripts/psychic/psychic_lord_locations.rpy	36	psychic "[what]"
psychic_attic_default_779a9a2b	lord	Oh, where are my manners?	game/scripts/psychic/psychic_lord_locations.rpy	44	lord "[what]"
psychic_attic_default_92fef653	lord	I am the Lord of this Manor, of course.	game/scripts/psychic/psychic_lord_locations.rpy	44	lord "[what]"
psychic_attic_default_7afba655		Wait, what?	game/scripts/psychic/psychic_lord_locations.rpy	50	"[what]"
psychic_attic_default_da59560f	psychic	I am sorry, Lady Claythorn didn't mention you.	game/scripts/psychic/psychic_lord_locations.rpy	54	psychic "[what]"
psychic_attic_default_9ac67442	lord	Lady Claythorn? You probably mean my daughter then.	game/scripts/psychic/psychic_lord_locations.rpy	58	lord "[what]"
psychic_attic_default_7e833d3d	lord	I suppose she likes having all the attention to herself.	game/scripts/psychic/psychic_lord_locations.rpy	58	lord "[what]"
psychic_attic_default_42a7a72d	lord	She must be relieved that I spend most of my time alone in my room here.	game/scripts/psychic/psychic_lord_locations.rpy	58	lord "[what]"
psychic_attic_default_b1665cea	psychic	You live here?	game/scripts/psychic/psychic_lord_locations.rpy	66	psychic "[what]"
psychic_attic_default_84436190	lord	Yes, it's rather uncommon, but I enjoy how peaceful it is.	game/scripts/psychic/psychic_lord_locations.rpy	70	lord "[what]"
psychic_attic_default_7e80fb78	lord	Plus, I believe I have the biggest room in the manor.	game/scripts/psychic/psychic_lord_locations.rpy	70	lord "[what]"
psychic_attic_default_08b1b489		He points to the big door in front of the stairs.	game/scripts/psychic/psychic_lord_locations.rpy	76	"[what]"
psychic_attic_default_5263ba5c	psychic	Right...	game/scripts/psychic/psychic_lord_locations.rpy	80	psychic "[what]"
psychic_attic_default_27715248		I don't know what to say. There is something wrong with all this.	game/scripts/psychic/psychic_lord_locations.rpy	84	"[what]"
psychic_attic_default_994508f1	lord	So my dear, were you looking for something in particular by coming here?	game/scripts/psychic/psychic_lord_locations.rpy	88	lord "[what]"
psychic_attic_default_6a77595f	psychic	Well, not really. I was mostly exploring your home.	game/scripts/psychic/psychic_lord_locations.rpy	92	psychic "[what]"
psychic_attic_default_d5ec4c50	lord	In that case, I would advise you not to linger here.	game/scripts/psychic/psychic_lord_locations.rpy	96	lord "[what]"
psychic_attic_default_99cd7874	lord	There's not much to see in this old attic.	game/scripts/psychic/psychic_lord_locations.rpy	96	lord "[what]"
psychic_attic_default_e198a047	lord	You'll find more interesting rooms downstairs.	game/scripts/psychic/psychic_lord_locations.rpy	96	lord "[what]"
psychic_attic_default_6a3f7036		Alright, he probably wants to stay alone.	game/scripts/psychic/psychic_lord_locations.rpy	104	"[what]"
psychic_attic_default_4b7d7172	psychic	Of course, I will continue visiting elsewhere.	game/scripts/psychic/psychic_lord_locations.rpy	108	psychic "[what]"
psychic_attic_default_f0a59396	lord	Thank you, my dear.	game/scripts/psychic/psychic_lord_locations.rpy	112	lord "[what]"
psychic_attic_default_31ee930a	lord	Enjoy your stay.	game/scripts/psychic/psychic_lord_locations.rpy	112	lord "[what]"
psychic_attic_default_11b4c184	psychic	Thank you.	game/scripts/psychic/psychic_lord_locations.rpy	118	psychic "[what]"
psychic_attic_default_140301cd		This was rather peculiar.	game/scripts/psychic/psychic_lord_locations.rpy	122	"[what]"
psychic_attic_default_9385df02		I don't think I should return here too soon.	game/scripts/psychic/psychic_lord_locations.rpy	122	"[what]"
psychic_attic_default_8de0f676		I really shouldn't go back there right now.	game/scripts/psychic/psychic_lord_locations.rpy	136	"[what]"
psychic_attic_return_too_soon_dbf7696d		I climb the stairs to the attic.	game/scripts/psychic/psychic_lord_locations.rpy	147	"[what]"
psychic_attic_return_too_soon_5f07a903		The room is filled with darkness.	game/scripts/psychic/psychic_lord_locations.rpy	147	"[what]"
psychic_attic_return_too_soon_34380303		I think I shouldn't venture here.	game/scripts/psychic/psychic_lord_locations.rpy	147	"[what]"
psychic_attic_return_too_soon_898cf38c		There's no reason for me to disturb Lord Claythorn any further,	game/scripts/psychic/psychic_lord_locations.rpy	147	"[what]"
psychic_attic_return_too_soon_1813646a		at least for now.	game/scripts/psychic/psychic_lord_locations.rpy	147	"[what]"
psychic_attic_return_too_soon_32534e2c		So I turn back.	game/scripts/psychic/psychic_lord_locations.rpy	147	"[what]"
psychic_attic_return_eea9e734		I've decided to return to the attic.	game/scripts/psychic/psychic_lord_locations.rpy	169	"[what]"
psychic_attic_return_53c7099b		I have some questions to ask the "Lord" of this place.	game/scripts/psychic/psychic_lord_locations.rpy	169	"[what]"
psychic_attic_return_ce300685		But am I sure I should?	game/scripts/psychic/psychic_lord_locations.rpy	169	"[what]"
psychic_attic_return_af0ad211		I've changed my mind, I'd better leave him alone.	game/scripts/psychic/psychic_lord_locations.rpy	184	"[what]"
psychic_attic_return_73c399c4		God knows what I might stir up here.	game/scripts/psychic/psychic_lord_locations.rpy	184	"[what]"
psychic_library_look_for_lord_f3d15b39		I take a closer look at the book.	game/scripts/psychic/psychic_lord_locations.rpy	197	"[what]"
psychic_library_look_for_lord_fd239c7d		It's the 8th edition, printed in 1894. That was quite some time ago.	game/scripts/psychic/psychic_lord_locations.rpy	197	"[what]"
psychic_library_look_for_lord_64fec823		Perhaps I should look up information about the people living here.	game/scripts/psychic/psychic_lord_locations.rpy	197	"[what]"
psychic_library_look_for_lord_4178f1cf		I find multiple entries for families with the name Claythorn.	game/scripts/psychic/psychic_lord_locations.rpy	209	"[what]"
psychic_library_look_for_lord_succeed_2ae58ff2		I turn back to the page with the Claythorn name.	game/scripts/psychic/psychic_lord_locations.rpy	228	"[what]"
psychic_library_look_for_lord_succeed_693088ee		Now I know which one to look at.	game/scripts/psychic/psychic_lord_locations.rpy	228	"[what]"
psychic_library_look_for_lord_succeed_39a8bbcc		There's only one place associated with a Nicholas.	game/scripts/psychic/psychic_lord_locations.rpy	234	"[what]"
psychic_library_look_for_lord_succeed_35c5c7a9		There's additional information about the history of this place.	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_2e6ec1fc		But something seems off.	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_968f1cd6		Born in 1813.	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_cce4283b		Wait, that would make him...	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_a5788003		111 years old?	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_872309ef		That can't be right.	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_755414d7		If that were true, he'd likely be the oldest man in England.	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_ef8815ee		Possibly even the world.	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_c6f4faab		Yet he didn't appear to be that old.	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_ef03f78a		I suppose this must be an mistake in the book.	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_succeed_101f00e6		If they tried to list all the gentry of this country, they were bound to make some errors.	game/scripts/psychic/psychic_lord_locations.rpy	242	"[what]"
psychic_library_look_for_lord_failed_d50032b4		But I am not sure which one relates to the family living here.	game/scripts/psychic/psychic_lord_locations.rpy	277	"[what]"
psychic_library_look_for_lord_failed_474b65c5		How could I? I don't even know Lady Claythorn's first name.	game/scripts/psychic/psychic_lord_locations.rpy	277	"[what]"
psychic_portrait_gallery_look_for_lord_d836a8e3		Now, I realise that there are probably paintings of the Claythorn family here.	game/scripts/psychic/psychic_lord_locations.rpy	290	"[what]"
psychic_portrait_gallery_look_for_lord_2bb0c908		I can't find Lady Claythorn here, but after a while I spot Lord Claythorn.	game/scripts/psychic/psychic_lord_locations.rpy	296	"[what]"
psychic_portrait_gallery_look_for_lord_e56afef0		He looks exactly as he does in real life.	game/scripts/psychic/psychic_lord_locations.rpy	296	"[what]"
psychic_portrait_gallery_look_for_lord_c13ba282		I check the label below the painting.	game/scripts/psychic/psychic_lord_locations.rpy	296	"[what]"
psychic_portrait_gallery_look_for_lord_84b25dea		"Nicholas III, of Claythorn Manor"	game/scripts/psychic/psychic_lord_locations.rpy	296	"[what]"
psychic_portrait_gallery_look_for_lord_3355ce1e		So, Nicholas is his first name.	game/scripts/psychic/psychic_lord_locations.rpy	296	"[what]"
psychic_confront_lord_6686db65		I know I must confront him.	game/scripts/psychic/psychic_lord_locations.rpy	317	"[what]"
psychic_confront_lord_7df9d327		But what am I hoping to prove?	game/scripts/psychic/psychic_lord_locations.rpy	317	"[what]"
psychic_confront_lord_939c35ab		That's a dangerous path I fear I'm taking here.	game/scripts/psychic/psychic_lord_locations.rpy	317	"[what]"
psychic_confront_lord_14c5173a		He is not in the hallway, so I head to his room.	game/scripts/psychic/psychic_lord_locations.rpy	317	"[what]"
psychic_confront_lord_8c8a02dc		I don't bother knocking and enter right away.	game/scripts/psychic/psychic_lord_locations.rpy	317	"[what]"
psychic_confront_lord_36dfb844		It's even more decrepit than the rest of the attic.	game/scripts/psychic/psychic_lord_locations.rpy	333	"[what]"
psychic_confront_lord_2569715a		Why would anyone decide to live here?	game/scripts/psychic/psychic_lord_locations.rpy	333	"[what]"
psychic_confront_lord_01d9eef9	psychic	Sir Nicholas, are you there?	game/scripts/psychic/psychic_lord_locations.rpy	339	psychic "[what]"
psychic_confront_lord_f0be3730	lord	Oh good, you've returned.	game/scripts/psychic/psychic_lord_locations.rpy	345	lord "[what]"
psychic_confront_lord_ad4b15f5	lord	And you've learned my name as well.	game/scripts/psychic/psychic_lord_locations.rpy	345	lord "[what]"
psychic_confront_lord_f0db397b	lord	Impressive.	game/scripts/psychic/psychic_lord_locations.rpy	345	lord "[what]"
psychic_confront_lord_c2424056	psychic	That's not all I've learned, though.	game/scripts/psychic/psychic_lord_locations.rpy	353	psychic "[what]"
psychic_confront_lord_04f089ae	lord	Really? What else?	game/scripts/psychic/psychic_lord_locations.rpy	357	lord "[what]"
psychic_confront_lord_7c5ffe81	psychic	That you're supposed to be 111 years old.	game/scripts/psychic/psychic_lord_locations.rpy	361	psychic "[what]"
psychic_confront_lord_005b1c15	psychic	Is this true?	game/scripts/psychic/psychic_lord_locations.rpy	361	psychic "[what]"
psychic_confront_lord_6ea3b237	lord	111 years...	game/scripts/psychic/psychic_lord_locations.rpy	367	lord "[what]"
psychic_confront_lord_74952fc5	lord	Has it been that long already?	game/scripts/psychic/psychic_lord_locations.rpy	367	lord "[what]"
psychic_confront_lord_a11006ed	lord	Well, I suppose that's true.	game/scripts/psychic/psychic_lord_locations.rpy	367	lord "[what]"
psychic_confront_lord_b905d013	psychic	No one can live this long.	game/scripts/psychic/psychic_lord_locations.rpy	375	psychic "[what]"
